"","age_of_exp","property_type","room_type","accommodates","price","min_cost_per_night","host_response_time","host_response_rate","review_scores_cleanliness","review_scores_value","total_revenue_clean","log_total_revenue","rev_per_2_guest_clean","log_price","log_review_scores_value","log_age_of_exp","sqrt_age_of_exp","log_review_scores_rating","log_accommodates","sqrt_accommodates","log_host_response_rate"
"3660",3.69,"Apartment","Entire home/apt",2,115,"$115","within a day",0.88,10,10,460,6.13339804299665,115,4.75359019110636,2.39789527279837,1.54543258245819,1.92093727122985,4.61512051684126,1.09861228866811,1.4142135623731,0.631271776841858
"3661",3.69,"Apartment","Entire home/apt",4,149,"$596","within a day",1,9,9,10728,9.28070563463675,149,5.01063529409626,2.30258509299405,1.54543258245819,1.92093727122985,4.52178857704904,1.6094379124341,2,0.693147180559945
"3662",3.68,"Apartment","Entire home/apt",4,150,"$150","within a few hours",1,8,9,1500,7.31388683163346,150,5.01727983681492,2.30258509299405,1.54329810992956,1.91833260932509,4.57471097850338,1.6094379124341,2,0.693147180559945
"3663",3.68,"Apartment","Entire home/apt",3,98,"$98","a few days or more",0.3,10,10,1764,7.4759059693674,98,4.59511985013459,2.39789527279837,1.54329810992956,1.91833260932509,4.56434819146784,1.38629436111989,1.73205080756888,0.262364264467491
"3664",3.68,"House","Private room",2,50,"$50","within a day",1,10,9,3400,8.1318247850072,50,3.93182563272433,2.30258509299405,1.54329810992956,1.91833260932509,4.58496747867057,1.09861228866811,1.4142135623731,0.693147180559945
"3665",3.68,"Apartment","Private room",2,100,"$100","within a day",0.73,9,8,400,5.99396142730657,100,4.61512051684126,2.19722457733622,1.54329810992956,1.91833260932509,4.49980967033027,1.09861228866811,1.4142135623731,0.548121408509688
"3666",3.68,"Apartment","Entire home/apt",3,140,"$280","within a day",0.74,10,10,1120,7.02197642307216,140,4.94875989037817,2.39789527279837,1.54329810992956,1.91833260932509,4.61512051684126,1.38629436111989,1.73205080756888,0.553885113226438
"3667",3.68,"Apartment","Private room",2,85,"$170","within a few hours",1,10,9,17340,9.76082891879855,85,4.45434729625351,2.30258509299405,1.54329810992956,1.91833260932509,4.55387689160054,1.09861228866811,1.4142135623731,0.693147180559945
"3668",3.68,"Apartment","Entire home/apt",3,85,"$170","within a few hours",0.89,10,9,6460,8.77353938355817,85,4.45434729625351,2.30258509299405,1.54329810992956,1.91833260932509,4.55387689160054,1.38629436111989,1.73205080756888,0.636576829071551
"3669",3.68,"Apartment","Entire home/apt",2,95,"$190","within an hour",0.96,10,9,1140,7.03966034986208,95,4.56434819146784,2.30258509299405,1.54329810992956,1.91833260932509,4.54329478227,1.09861228866811,1.4142135623731,0.672944473242426
"3670",3.68,"Apartment","Entire home/apt",2,89,"$178","within an hour",0.67,10,10,356,5.87773578177964,89,4.49980967033027,2.39789527279837,1.54329810992956,1.91833260932509,4.61512051684126,1.09861228866811,1.4142135623731,0.512823626428664
"3671",3.68,"Apartment","Entire home/apt",4,99,"$198","within an hour",1,9,8,19404,9.87328604380301,99,4.60517018598809,2.19722457733622,1.54329810992956,1.91833260932509,4.4188406077966,1.6094379124341,2,0.693147180559945
"3672",3.68,"Apartment","Entire home/apt",2,135,"$675","within a few hours",1,9,9,10800,9.28739400141847,135,4.91265488573605,2.30258509299405,1.54329810992956,1.91833260932509,4.59511985013459,1.09861228866811,1.4142135623731,0.693147180559945
"3673",3.68,"Apartment","Entire home/apt",2,139,"$417","within a few hours",0.96,10,8,4170,8.33591109419694,139,4.9416424226093,2.19722457733622,1.54329810992956,1.91833260932509,4.57471097850338,1.09861228866811,1.4142135623731,0.672944473242426
"3674",3.67,"Apartment","Entire home/apt",3,75,"$75","within a few hours",0.84,9,10,300,5.70711026474888,75,4.33073334028633,2.39789527279837,1.54115907168081,1.9157244060668,4.61512051684126,1.38629436111989,1.73205080756888,0.609765571620894
"3675",3.67,"Apartment","Private room",1,35,"$35","within a few hours",0.84,9,9,560,6.3297209055227,35,3.58351893845611,2.30258509299405,1.54115907168081,1.9157244060668,4.54329478227,0.693147180559945,1,0.609765571620894
"3676",3.67,"Apartment","Entire home/apt",2,129,"$258","within an hour",1,10,10,1548,7.34536484041687,129,4.86753445045558,2.39789527279837,1.54115907168081,1.9157244060668,4.61512051684126,1.09861228866811,1.4142135623731,0.693147180559945
"3677",3.67,"Apartment","Private room",3,55,"$55","within a day",0.8,8,8,1210,7.09920174355309,55,4.02535169073515,2.19722457733622,1.54115907168081,1.9157244060668,4.52178857704904,1.38629436111989,1.73205080756888,0.587786664902119
"3678",3.67,"Apartment","Entire home/apt",2,75,"$150","within a day",0.71,8,9,1500,7.31388683163346,75,4.33073334028633,2.30258509299405,1.54115907168081,1.9157244060668,4.57471097850338,1.09861228866811,1.4142135623731,0.536493370514568
"3679",3.67,"Apartment","Entire home/apt",6,97,"$485","within a day",0.9,9,9,9700,9.17998425196128,97,4.58496747867057,2.30258509299405,1.54115907168081,1.9157244060668,4.59511985013459,1.94591014905531,2.44948974278318,0.641853886172395
"3680",3.67,"Apartment","Entire home/apt",2,125,"$375","within a day",0.52,10,9,18750,9.83900236330972,125,4.83628190695148,2.30258509299405,1.54115907168081,1.9157244060668,4.56434819146784,1.09861228866811,1.4142135623731,0.418710334858185
"3681",3.67,"Apartment","Entire home/apt",2,105,"$210","within a few hours",1,9,9,1260,7.13966033596492,105,4.66343909411207,2.30258509299405,1.54115907168081,1.9157244060668,4.54329478227,1.09861228866811,1.4142135623731,0.693147180559945
"3682",3.67,"House","Private room",2,75,"$225","within an hour",0.94,10,10,450,6.11146733950268,75,4.33073334028633,2.39789527279837,1.54115907168081,1.9157244060668,4.61512051684126,1.09861228866811,1.4142135623731,0.662687973075237
"3683",3.67,"House","Private room",8,549,"$1,098","within a few hours",0.96,10,10,2196,7.69484807238461,549,6.30991827822652,2.39789527279837,1.54115907168081,1.9157244060668,4.61512051684126,2.19722457733622,2.82842712474619,0.672944473242426
"3684",3.67,"House","Private room",6,345,"$690","within a few hours",0.96,9,9,5520,8.61631428228404,345,5.84643877505772,2.30258509299405,1.54115907168081,1.9157244060668,4.56434819146784,1.94591014905531,2.44948974278318,0.672944473242426
"3685",3.67,"House","Private room",4,229,"$458","within a few hours",0.96,9,10,2748,7.91899248816525,229,5.4380793089232,2.39789527279837,1.54115907168081,1.9157244060668,4.61512051684126,1.6094379124341,2,0.672944473242426
"3686",3.67,"House","Private room",2,99,"$297","within a few hours",0.96,9,9,5346,8.58429093494873,99,4.60517018598809,2.30258509299405,1.54115907168081,1.9157244060668,4.54329478227,1.09861228866811,1.4142135623731,0.672944473242426
"3687",3.67,"House","Private room",2,115,"$230","within a few hours",0.96,9,9,4140,8.32869258354557,115,4.75359019110636,2.30258509299405,1.54115907168081,1.9157244060668,4.59511985013459,1.09861228866811,1.4142135623731,0.672944473242426
"3688",3.67,"Apartment","Entire home/apt",2,100,"$200","within a day",1,9,9,3200,8.07121853996986,100,4.61512051684126,2.30258509299405,1.54115907168081,1.9157244060668,4.52178857704904,1.09861228866811,1.4142135623731,0.693147180559945
"3689",3.67,"Apartment","Private room",2,58,"$58","within an hour",1,10,9,928,6.83410873881384,58,4.07753744390572,2.30258509299405,1.54115907168081,1.9157244060668,4.43081679884331,1.09861228866811,1.4142135623731,0.693147180559945
"3690",3.67,"Apartment","Entire home/apt",3,180,"$360","within a few hours",1,9,8,5760,8.65886634973238,180,5.19849703126583,2.19722457733622,1.54115907168081,1.9157244060668,4.56434819146784,1.38629436111989,1.73205080756888,0.693147180559945
"3691",3.67,"Apartment","Entire home/apt",3,180,"$4,500","within a few hours",1,10,10,9000,9.10509096125709,180,5.19849703126583,2.39789527279837,1.54115907168081,1.9157244060668,4.61512051684126,1.38629436111989,1.73205080756888,0.693147180559945
"3692",3.67,"Apartment","Entire home/apt",4,140,"$420","within an hour",1,9,9,30240,10.3169538985298,140,4.94875989037817,2.30258509299405,1.54115907168081,1.9157244060668,4.54329478227,1.6094379124341,2,0.693147180559945
"3693",3.67,"Apartment","Entire home/apt",4,170,"$340","within a few hours",0.92,9,9,2040,7.62119516280984,170,5.14166355650266,2.30258509299405,1.54115907168081,1.9157244060668,4.47733681447821,1.6094379124341,2,0.65232518603969
"3694",3.67,"Apartment","Entire home/apt",2,79,"$158","a few days or more",0.09,9,10,632,6.45047042214418,79,4.38202663467388,2.39789527279837,1.54115907168081,1.9157244060668,4.51085950651685,1.09861228866811,1.4142135623731,0.0861776962410524
"3695",3.67,"House","Entire home/apt",6,118,"$354","within a few hours",1,6,8,708,6.56385552653213,118,4.77912349311153,2.19722457733622,1.54115907168081,1.9157244060668,4.61512051684126,1.94591014905531,2.44948974278318,0.693147180559945
"3696",3.67,"Apartment","Entire home/apt",4,125,"$250","within a day",0.7,10,10,5000,8.5173931714189,125,4.83628190695148,2.39789527279837,1.54115907168081,1.9157244060668,4.52178857704904,1.6094379124341,2,0.53062825106217
"3697",3.67,"Apartment","Entire home/apt",2,129,"$258","within a day",0.59,10,10,516,6.24804287450843,129,4.86753445045558,2.39789527279837,1.54115907168081,1.9157244060668,4.61512051684126,1.09861228866811,1.4142135623731,0.46373401623214
"3698",3.66,"Bed & Breakfast","Private room",2,50,"$50","within a day",0.97,9,9,2000,7.60140233458373,50,3.93182563272433,2.30258509299405,1.53901544813755,1.9131126469709,4.53259949315326,1.09861228866811,1.4142135623731,0.678033542749897
"3699",3.66,"Bed & Breakfast","Private room",2,69,"$138","within a few hours",1,10,9,17664,9.77934055979325,69,4.24849524204936,2.30258509299405,1.53901544813755,1.9131126469709,4.57471097850338,1.09861228866811,1.4142135623731,0.693147180559945
"3700",3.66,"Bed & Breakfast","Private room",2,95,"$190","within a few hours",1,10,9,10260,9.23610557986221,95,4.56434819146784,2.30258509299405,1.53901544813755,1.9131126469709,4.55387689160054,1.09861228866811,1.4142135623731,0.693147180559945
"3701",3.66,"Apartment","Entire home/apt",3,120,"$240","a few days or more",0.25,9,10,3360,8.11999382772511,120,4.79579054559674,2.39789527279837,1.53901544813755,1.9131126469709,4.48863636973214,1.38629436111989,1.73205080756888,0.22314355131421
"3702",3.66,"House","Entire home/apt",6,250,"$750","within an hour",1,9,9,30000,10.3089859934221,250,5.52545293913178,2.30258509299405,1.53901544813755,1.9131126469709,4.57471097850338,1.94591014905531,2.44948974278318,0.693147180559945
"3703",3.66,"Apartment","Entire home/apt",2,110,"$550","within an hour",1,10,8,3300,8.10198073185319,110,4.70953020131233,2.19722457733622,1.53901544813755,1.9131126469709,4.54329478227,1.09861228866811,1.4142135623731,0.693147180559945
"3704",3.66,"Apartment","Entire home/apt",2,150,"$450","within an hour",1,9,9,56700,10.9455471262446,150,5.01727983681492,2.30258509299405,1.53901544813755,1.9131126469709,4.54329478227,1.09861228866811,1.4142135623731,0.693147180559945
"3705",3.66,"Other","Entire home/apt",4,110,"$220","within an hour",1,9,9,22880,10.0380621508323,110,4.70953020131233,2.30258509299405,1.53901544813755,1.9131126469709,4.51085950651685,1.6094379124341,2,0.693147180559945
"3706",3.66,"Apartment","Entire home/apt",2,89,"$89","within an hour",1,9,9,1068,6.97447891102505,89,4.49980967033027,2.30258509299405,1.53901544813755,1.9131126469709,4.58496747867057,1.09861228866811,1.4142135623731,0.693147180559945
"3707",3.66,"Apartment","Entire home/apt",4,128,"$128","within an hour",1,9,8,6656,8.8034242116007,128,4.85981240436167,2.19722457733622,1.53901544813755,1.9131126469709,4.45434729625351,1.6094379124341,2,0.693147180559945
"3708",3.66,"Apartment","Private room",2,70,"$160","within a few hours",1,10,9,9600,9.16962253869762,80,4.26267987704132,2.30258509299405,1.53901544813755,1.9131126469709,4.51085950651685,1.09861228866811,1.4142135623731,0.693147180559945
"3709",3.66,"Apartment","Entire home/apt",4,89,"$267","within an hour",1,10,10,2670,7.89020821310996,89,4.49980967033027,2.39789527279837,1.53901544813755,1.9131126469709,4.61512051684126,1.6094379124341,2,0.693147180559945
"3710",3.66,"Apartment","Entire home/apt",2,35,"$130","within a day",0.7,10,9,14300,9.56808474387294,65,3.58351893845611,2.30258509299405,1.53901544813755,1.9131126469709,4.54329478227,1.09861228866811,1.4142135623731,0.53062825106217
"3711",3.66,"Apartment","Private room",2,30,"$55","within a day",0.7,9,9,7810,8.9632882756103,55,3.43398720448515,2.30258509299405,1.53901544813755,1.9131126469709,4.55387689160054,1.09861228866811,1.4142135623731,0.53062825106217
"3712",3.66,"Apartment","Entire home/apt",4,99,"$495","within an hour",1,9,8,10890,9.29569203907569,99,4.60517018598809,2.19722457733622,1.53901544813755,1.9131126469709,4.51085950651685,1.6094379124341,2,0.693147180559945
"3713",3.66,"Apartment","Private room",2,120,"$360","within an hour",1,10,10,720,6.58063913728495,120,4.79579054559674,2.39789527279837,1.53901544813755,1.9131126469709,4.61512051684126,1.09861228866811,1.4142135623731,0.693147180559945
"3714",3.66,"House","Entire home/apt",4,175,"$350","within a day",0.75,10,10,2800,7.93773177526011,175,5.17048399503815,2.39789527279837,1.53901544813755,1.9131126469709,4.61512051684126,1.6094379124341,2,0.559615787935423
"3715",3.66,"Apartment","Entire home/apt",2,122,"$244","within a few hours",0.9,10,9,17080,9.74572201363806,122,4.81218435537242,2.30258509299405,1.53901544813755,1.9131126469709,4.59511985013459,1.09861228866811,1.4142135623731,0.641853886172395
"3716",3.66,"Apartment","Entire home/apt",2,125,"$250","within a day",0.9,10,9,9500,9.15915233520675,125,4.83628190695148,2.30258509299405,1.53901544813755,1.9131126469709,4.59511985013459,1.09861228866811,1.4142135623731,0.641853886172395
"3717",3.66,"Apartment","Entire home/apt",3,130,"$260","within a few hours",1,9,9,16640,9.71962480872334,130,4.87519732320115,2.30258509299405,1.53901544813755,1.9131126469709,4.54329478227,1.38629436111989,1.73205080756888,0.693147180559945
"3718",3.66,"Apartment","Entire home/apt",2,175,"$350","within an hour",1,10,9,9800,9.19023970026918,175,5.17048399503815,2.30258509299405,1.53901544813755,1.9131126469709,4.61512051684126,1.09861228866811,1.4142135623731,0.693147180559945
"3719",3.66,"Apartment","Entire home/apt",2,138,"$414","within a day",1,9,10,15732,9.66351569624042,138,4.93447393313069,2.39789527279837,1.53901544813755,1.9131126469709,4.58496747867057,1.09861228866811,1.4142135623731,0.693147180559945
"3720",3.66,"Apartment","Entire home/apt",4,140,"$140","within an hour",0.94,8,8,15120,9.62383978511267,140,4.94875989037817,2.19722457733622,1.53901544813755,1.9131126469709,4.45434729625351,1.6094379124341,2,0.662687973075237
"3721",3.66,"House","Entire home/apt",4,120,"$120","within an hour",0.96,8,9,7920,8.97727273946428,120,4.79579054559674,2.30258509299405,1.53901544813755,1.9131126469709,4.44265125649032,1.6094379124341,2,0.672944473242426
"3722",3.66,"Apartment","Entire home/apt",4,120,"$120","within an hour",0.96,9,8,7920,8.97727273946428,120,4.79579054559674,2.19722457733622,1.53901544813755,1.9131126469709,4.4188406077966,1.6094379124341,2,0.672944473242426
"3723",3.66,"Apartment","Entire home/apt",4,120,"$120","within an hour",0.94,9,9,17280,9.75736291105399,120,4.79579054559674,2.30258509299405,1.53901544813755,1.9131126469709,4.53259949315326,1.6094379124341,2,0.662687973075237
"3724",3.66,"Bed & Breakfast","Entire home/apt",4,125,"$125","within an hour",0.94,9,8,14000,9.54688403461792,125,4.83628190695148,2.19722457733622,1.53901544813755,1.9131126469709,4.40671924726425,1.6094379124341,2,0.662687973075237
"3725",3.66,"House","Private room",2,85,"$85","within an hour",0.93,9,10,680,6.52356230614951,85,4.45434729625351,2.39789527279837,1.53901544813755,1.9131126469709,4.61512051684126,1.09861228866811,1.4142135623731,0.657520002916794
"3726",3.66,"Apartment","Entire home/apt",4,150,"$300","within an hour",1,9,9,13800,9.53249633228804,150,5.01727983681492,2.30258509299405,1.53901544813755,1.9131126469709,4.52178857704904,1.6094379124341,2,0.693147180559945
"3727",3.65,"House","Entire home/apt",4,140,"$330","within an hour",1,9,10,1980,7.59135704669855,165,4.94875989037817,2.39789527279837,1.53686721959926,1.91049731745428,4.54329478227,1.6094379124341,2,0.693147180559945
"3728",3.65,"Apartment","Private room",2,75,"$150","within an hour",1,8,9,3000,8.00670084544037,75,4.33073334028633,2.30258509299405,1.53686721959926,1.91049731745428,4.46590811865458,1.09861228866811,1.4142135623731,0.693147180559945
"3729",3.65,"Bed & Breakfast","Private room",2,75,"$150","within an hour",1,9,10,1500,7.31388683163346,75,4.33073334028633,2.39789527279837,1.53686721959926,1.91049731745428,4.51085950651685,1.09861228866811,1.4142135623731,0.693147180559945
"3730",3.65,"Apartment","Entire home/apt",2,145,"$435","within a few hours",0.91,9,9,2610,7.86748856869913,145,4.98360662170834,2.30258509299405,1.53686721959926,1.91049731745428,4.54329478227,1.09861228866811,1.4142135623731,0.647103242058539
"3731",3.65,"Apartment","Entire home/apt",3,70,"$210","within a day",1,10,10,1680,7.42714413340862,70,4.26267987704132,2.39789527279837,1.53686721959926,1.91049731745428,4.56434819146784,1.38629436111989,1.73205080756888,0.693147180559945
