host_id,host_name,host_since_year,host_since_anniversary,Customer Since,Age in years,id,neighbourhood_cleansed,city,city_translated,state,state_translated,zipcode,country,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type, price ,guests_included,extra_people,minimum_nights,customers @ 50% review rate," Daily Rev per 2 guests, unless limited to 1 ", Min Nights , Total Rev ,host_response_time,host_response_rate,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value
10358428,Ridi,2013,12/1,12/1/13,3.62,2037191,Slotervaart,Amsterdam,Amsterdam,North Holland,North Holland,,Netherlands,52.36311565,4.832671271,Apartment,Entire home/apt,6,1.5,3,3,Real Bed, $100 ,2,40,1,26, $100 , $100 ," $2,600 ",within a few hours,0.95,13,94,10,10,9,10,9,9
10360941,Denise,2013,12/1,12/1/13,3.62,5130558,De Baarsjes - Oud-West,Amsterdam,Amsterdam,Noord-Holland,North Holland,1053,Netherlands,52.36343568,4.860777582,Apartment,Entire home/apt,4,1,2,2,Real Bed, $180 ,2,20,1,0, $180 , $180 , $-   ,within a few hours,0.87,0,,,,,,,
10363053,Tineke,2013,12/1,12/1/13,3.62,2014705,Bos en Lommer,Amsterdam,Amsterdam,North Holland,North Holland,1061,Netherlands,52.37639221,4.839729807,Apartment,Entire home/apt,4,1,2,2,Real Bed, $120 ,2,15,2,18, $120 , $240 ," $4,320 ",within a few hours,1,9,100,10,10,9,10,8,10
10365673,Nicole,2013,12/1,12/1/13,3.62,2718586,Zuid,Amsterdam,Amsterdam,North Holland,North Holland,1077 DE,Netherlands,52.3482869,4.862044819,Apartment,Entire home/apt,4,1,3,3,Real Bed, $149 ,2,25,4,12, $149 , $596 ," $7,152 ",within a day,1,6,92,10,10,10,10,8,9
10369417,Veronique,2013,12/1,12/1/13,3.62,2016155,Zuid,Amsterdam,Amsterdam,North Holland,North Holland,1071,Netherlands,52.35863859,4.874666952,House,Entire home/apt,10,2,5,10,Real Bed, $350 ,5,75,4,6, $350 ," $1,400 "," $8,400 ",within a day,0.71,3,100,10,9,10,10,10,10
10379206,Amy,2013,12/2,12/2/13,3.61,4338766,Zuid,Amsterdam,Amsterdam,North Holland,North Holland,1075,Netherlands,52.35176478,4.854192466,Apartment,Entire home/apt,5,1,2,2,Real Bed, $115 ,2,50,2,0, $115 , $230 , $-   ,within a few hours,0.93,0,,,,,,,
10380915,Jurjen,2013,12/2,12/2/13,3.61,4473960,Zuid,Amsterdam,Amsterdam,North Holland,North Holland,1076,Netherlands,52.34393709,4.859221743,Apartment,Entire home/apt,2,1,1,1,Real Bed, $79 ,1,0,2,4, $79 , $158 , $632 ,within a few hours,0.97,2,90,10,10,9,10,8,8
10383038,Marlene,2013,12/2,12/2/13,3.61,2019623,Centrum-West,Amsterdam,Amsterdam,North Holland,North Holland,1016 RG,Netherlands,52.37196159,4.880865355,Apartment,Entire home/apt,2,1,1,1,Real Bed, $149 ,1,0,3,6, $149 , $447 ," $2,682 ",within a day,0.8,3,90,9,9,9,10,10,9
10386100,Sylvain,2013,12/2,12/2/13,3.61,4127890,Zuid,Amsterdam,Amsterdam,North Holland,North Holland,1075 TP,Netherlands,52.35386147,4.853549423,Apartment,Entire home/apt,2,1,2,2,Real Bed, $100 ,1,0,1,0, $100 , $100 , $-   ,N/A,N/A,0,,,,,,,
10388381,Saskia,2013,12/2,12/2/13,3.61,2485539,Watergraafsmeer,Amsterdam,Amsterdam,Noord-Holland,North Holland,1098 RJ,Netherlands,52.34953363,4.941503696,House,Entire home/apt,4,1,3,4,Real Bed, $150 ,2,25,2,2, $150 , $300 , $600 ,within a few hours,0.87,1,100,10,10,10,10,8,8
10400568,Miguel,2013,12/3,12/3/13,3.61,2023961,Centrum-West,Amsterdam,Amsterdam,North Holland,North Holland,1013 JM,Netherlands,52.38317342,4.886284813,Apartment,Entire home/apt,2,1,1,1,Real Bed, $100 ,1,20,4,8, $120 , $480 ," $3,840 ",within a few hours,1,4,95,10,10,10,10,10,9
10401747,Maartje,2013,12/3,12/3/13,3.61,2157399,Centrum-West,Amsterdam,Amsterdam,North Holland,North Holland,1013 KW,Netherlands,52.38630541,4.889116818,Boat,Entire home/apt,4,2,3,4,Real Bed, $315 ,4,50,3,2, $315 , $945 ," $1,890 ",within an hour,1,1,100,10,10,10,10,10,10
10401747,Maartje,2013,12/3,12/3/13,3.61,2024269,Centrum-West,Amsterdam,Amsterdam,North Holland,North Holland,1013 KW,Netherlands,52.38604831,4.888796483,Bed & Breakfast,Entire home/apt,2,1,0,2,Real Bed, $135 ,1,0,2,46, $135 , $270 ," $12,420 ",within an hour,1,23,99,10,10,10,10,10,9
10402524,Jan Willem,2013,12/3,12/3/13,3.61,2024451,Centrum-West,Amsterdam,Amsterdam,North Holland,North Holland,1016 AN,Netherlands,52.37251157,4.887441743,House,Entire home/apt,10,1,5,5,Real Bed, $950 ,1,0,1,0, $950 , $950 , $-   ,within a day,0.59,0,,,,,,,
10403744,Jur,2013,12/3,12/3/13,3.61,2024765,De Pijp - Rivierenbuurt,Amsterdam,Amsterdam,North Holland,North Holland,1074 VT,Netherlands,52.35196146,4.905700658,Apartment,Entire home/apt,3,1,1,2,Real Bed, $120 ,1,0,3,10, $120 , $360 ," $3,600 ",within a few hours,0.92,5,84,8,8,9,10,9,8
10404464,Jeroen,2013,12/3,12/3/13,3.61,2024958,Centrum-West,Amsterdam,Amsterdam,North Holland,North Holland,1016 GK,Netherlands,52.36843125,4.88481613,Apartment,Entire home/apt,2,1,1,1,Real Bed, $89 ,1,0,2,22, $89 , $178 ," $3,916 ",a few days or more,0.25,11,91,9,7,9,9,10,9
10406304,Erwin,2013,12/3,12/3/13,3.61,3903480,IJburg - Zeeburgereiland,Amsterdam,Amsterdam,North Holland,North Holland,1087,Netherlands,52.35825494,4.993775351,House,Entire home/apt,9,1,5,9,Real Bed, $200 ,4,50,2,8, $200 , $400 ," $3,200 ",within an hour,1,4,95,10,8,10,10,9,10
10409807,Joost,2013,12/3,12/3/13,3.61,2026455,Westerpark,Amsterdam,Amsterdam,North Holland,North Holland,1013,Netherlands,52.39868017,4.878144405,Boat,Entire home/apt,16,2,9,16,Real Bed, $500 ,15,30,2,12, $500 ," $1,000 "," $12,000 ",within an hour,0.92,6,93,10,10,8,9,8,10
10409807,Joost,2013,12/3,12/3/13,3.61,2117442,Westerpark,Amsterdam,Amsterdam,North Holland,North Holland,1013,Netherlands,52.38728818,4.873786295,Boat,Entire home/apt,16,2,6,16,Real Bed, $360 ,1,0,2,16, $360 , $720 ," $11,520 ",within an hour,0.92,8,95,10,9,9,9,8,10
10409807,Joost,2013,12/3,12/3/13,3.61,2026857,Westerpark,Amsterdam,Amsterdam,North Holland,North Holland,1013,Netherlands,52.39376735,4.881406476,Boat,Entire home/apt,16,1,5,16,Real Bed, $450 ,1,0,2,0, $450 , $900 , $-   ,within an hour,0.92,0,,,,,,,
10410582,Michiel,2013,12/3,12/3/13,3.61,2162033,Oostelijk Havengebied - Indische Buurt,Amsterdam,Amsterdam,North Holland,North Holland,1094 JP,Netherlands,52.36197406,4.93669461,Apartment,Entire home/apt,3,1,1,1,Real Bed, $79 ,2,30,3,34, $79 , $237 ," $8,058 ",within an hour,1,17,93,10,9,9,10,9,9
10411661,Maaike,2013,12/3,12/3/13,3.61,4871100,Centrum-Oost,Amsterdam,Amsterdam,Noord-Holland,North Holland,1017,Netherlands,52.36769888,4.897357417,Apartment,Entire home/apt,4,1,2,4,Real Bed, $190 ,2,30,2,0, $190 , $380 , $-   ,within a day,0.8,0,,,,,,,
10420750,Nienke,2013,12/4,12/4/13,3.61,4788426,De Baarsjes - Oud-West,Amsterdam,Amsterdam,Noord-Holland,North Holland,1058,Netherlands,52.36124556,4.850315577,Apartment,Entire home/apt,3,1,1,2,Real Bed, $79 ,2,25,1,10, $79 , $79 , $790 ,within a day,0.84,5,100,10,10,10,10,10,10
10421684,Floor,2013,12/4,12/4/13,3.61,2029095,Oostelijk Havengebied - Indische Buurt,Amsterdam,Amsterdam,North Holland,North Holland,1094,Netherlands,52.36199683,4.938926218,Apartment,Private room,2,1.5,1,1,Real Bed, $65 ,2,0,2,60, $65 , $130 ," $7,800 ",within an hour,1,30,99,10,10,10,10,9,10
10426849,Bureau,2013,12/4,12/4/13,3.61,2030466,Westerpark,Amsterdam,Amsterdam,Noord-Holland,North Holland,1051,Netherlands,52.37718058,4.872422608,Bed & Breakfast,Private room,2,1,1,2,Real Bed, $69 ,1,21,2,50, $90 , $180 ," $9,000 ",within an hour,1,25,96,10,10,10,10,9,10
10426849,Bureau,2013,12/4,12/4/13,3.61,2073715,Westerpark,Amsterdam,Amsterdam,Noord-Holland,North Holland,1051,Netherlands,52.3763361,4.873423074,Bed & Breakfast,Private room,2,1,1,2,Real Bed, $79 ,1,21,2,96, $100 , $200 ," $19,200 ",within an hour,1,48,95,10,10,9,10,9,9
10426849,Bureau,2013,12/4,12/4/13,3.61,2073943,Westerpark,Amsterdam,Amsterdam,Noord-Holland,North Holland,1051,Netherlands,52.37552821,4.874297981,Bed & Breakfast,Private room,2,0.5,1,2,Real Bed, $69 ,1,21,1,0, $90 , $90 , $-   ,within an hour,1,0,,,,,,,
10426849,Bureau,2013,12/4,12/4/13,3.61,2086551,Westerpark,Amsterdam,Amsterdam,Noord-Holland,North Holland,1051,Netherlands,52.37626138,4.874419733,Bed & Breakfast,Private room,2,1,1,2,Real Bed, $69 ,1,21,2,56, $90 , $180 ," $10,080 ",within an hour,1,28,96,9,9,10,10,9,9
10426849,Bureau,2013,12/4,12/4/13,3.61,2086724,Westerpark,Amsterdam,Amsterdam,Noord-Holland,North Holland,1051 LP,Netherlands,52.37722664,4.873541941,Bed & Breakfast,Private room,2,1,1,2,Real Bed, $89 ,1,10,2,76, $99 , $198 ," $15,048 ",within an hour,1,38,94,9,9,10,10,9,9
10426849,Bureau,2013,12/4,12/4/13,3.61,5169778,Westerpark,Amsterdam,Amsterdam,Noord-Holland,North Holland,1051 LP,Netherlands,52.38284777,4.873156041,Bed & Breakfast,Private room,2,1,1,2,Real Bed, $89 ,1,10,1,8, $99 , $99 , $792 ,within an hour,1,4,90,10,10,10,9,8,9
10426849,Bureau,2013,12/4,12/4/13,3.61,5169902,Westerpark,Amsterdam,Amsterdam,Noord-Holland,North Holland,1051 LP,Netherlands,52.37826102,4.874389274,Bed & Breakfast,Private room,2,1,1,2,Real Bed, $69 ,1,21,1,4, $90 , $90 , $360 ,within an hour,1,2,100,10,10,10,10,10,10
10426849,Bureau,2013,12/4,12/4/13,3.61,5170051,Westerpark,Amsterdam,Amsterdam,Noord-Holland,North Holland,1051 LP,Netherlands,52.37737891,4.873580336,Bed & Breakfast,Private room,2,1,1,2,Real Bed, $89 ,1,10,1,6, $99 , $99 , $594 ,within an hour,1,3,100,10,10,10,10,9,10
10427422,Paulien,2013,12/4,12/4/13,3.61,3064241,De Baarsjes - Oud-West,Amsterdam,Amsterdam,North Holland,North Holland,1054,Netherlands,52.3593754,4.858858144,Apartment,Entire home/apt,4,1,2,4,Real Bed, $165 ,1,0,3,6, $165 , $495 ," $2,970 ",within a day,0.8,3,100,9,10,10,10,9,9
10427690,Anke,2013,12/4,12/4/13,3.61,2030718,Centrum-West,Amsterdam,Amsterdam,North Holland,North Holland,1016 CN,Netherlands,52.36764191,4.883111283,Apartment,Entire home/apt,2,1,,2,Real Bed, $120 ,2,30,2,26, $120 , $240 ," $6,240 ",within a few hours,0.8,13,91,9,9,9,9,10,9
10428644,Kim & Thomas,2013,12/4,12/4/13,3.61,3308701,Bos en Lommer,Amsterdam,Amsterdam,North Holland,North Holland,1055,Netherlands,52.3769746,4.849619948,Apartment,Entire home/apt,2,1,1,1,Real Bed, $110 ,2,40,1,8, $110 , $110 , $880 ,within a day,0.67,4,100,10,10,10,10,10,9
10429242,Pauline,2013,12/4,12/4/13,3.61,2031178,De Pijp - Rivierenbuurt,Amsterdam,Amsterdam,North Holland,North Holland,1072,Netherlands,52.35194008,4.886855572,Apartment,Entire home/apt,2,1,1,1,Real Bed, $95 ,0,0,3,18, $95 , $285 ," $5,130 ",within an hour,1,9,88,9,9,9,9,9,9
10429348,Tristan,2013,12/4,12/4/13,3.61,4725391,Centrum-Oost,Amsterdam,Amsterdam,Noord-Holland,North Holland,1018 GH,Netherlands,52.36336128,4.915452195,Apartment,Entire home/apt,4,1,2,2,Real Bed, $90 ,1,0,1,0, $90 , $90 , $-   ,N/A,N/A,0,,,,,,,
10434311,Annemiek,2013,12/4,12/4/13,3.61,4922480,De Baarsjes - Oud-West,Amsterdam,Amsterdam,Noord-Holland,North Holland,1058 AW,Netherlands,52.36083389,4.852038779,Apartment,Private room,2,1.5,1,1,Real Bed, $79 ,1,10,1,4, $89 , $89 , $356 ,within a few hours,1,2,90,10,10,10,10,8,9
10446254,Sander,2013,12/5,12/5/13,3.60,5197913,De Baarsjes - Oud-West,Amsterdam,Amsterdam,Noord-Holland,North Holland,1054WJ,Netherlands,52.36164398,4.863703347,Apartment,Entire home/apt,2,1,1,1,Real Bed, $120 ,1,0,3,6, $120 , $360 ," $2,160 ",within an hour,1,3,87,9,9,9,9,9,9
10450012,Michiel,2013,12/5,12/5/13,3.60,2036476,Centrum-West,Amsterdam,Amsterdam,North Holland,North Holland,1017 GM,Netherlands,52.36605125,4.885236294,Apartment,Entire home/apt,2,1,1,3,Real Bed, $95 ,1,0,1,38, $95 , $95 ," $3,610 ",within a day,1,19,100,10,10,10,10,10,10
10451294,Holger,2013,12/5,12/5/13,3.60,2036835,Centrum-West,Amsterdam,Amsterdam,North Holland,North Holland,1012 EZ,Netherlands,52.36875411,4.893008328,Apartment,Entire home/apt,2,1,0,1,Real Bed, $100 ,1,0,1,80, $100 , $100 ," $8,000 ",within a day,0.9,40,88,9,9,10,10,10,8
10453514,Laurens,2013,12/5,12/5/13,3.60,4495913,Centrum-West,Amsterdam,Amsterdam,North Holland,North Holland,1012ML,Netherlands,52.37725483,4.895766462,Loft,Entire home/apt,4,1,2,2,Real Bed, $280 ,4,35,2,12, $280 , $560 ," $6,720 ",within a few hours,1,6,87,9,8,10,10,10,8
10463068,Marc & Margriet,2013,12/6,12/6/13,3.60,2207977,IJburg - Zeeburgereiland,Amsterdam,Amsterdam,North Holland,,1087 KB,Netherlands,52.35246942,4.992866385,Villa,Entire home/apt,7,2,4,6,Real Bed, $200 ,1,0,6,0, $200 ," $1,200 ", $-   ,a few days or more,0.3,0,,,,,,,
10466271,Pete,2013,12/6,12/6/13,3.60,2040532,Centrum-Oost,Amsterdam,Amsterdam,North Holland,,1017 HC,Netherlands,52.36352674,4.895289039,Apartment,Entire home/apt,2,1,1,1,Real Bed, $85 ,1,10,2,182, $95 , $190 ," $34,580 ",within an hour,0.97,91,96,10,10,10,10,10,9
10467490,David,2013,12/6,12/6/13,3.60,4669175,Centrum-West,Amsterdam,Amsterdam,Noord-Holland,,1012 KL,Netherlands,52.37166668,4.892845948,Apartment,Entire home/apt,4,1,2,4,Real Bed, $200 ,1,65,1,6, $265 , $265 ," $1,590 ",within a day,0.64,3,80,8,7,9,8,10,9
10467490,David,2013,12/6,12/6/13,3.60,4604800,Centrum-West,Amsterdam,Amsterdam,North Holland,,1012 KV,Netherlands,52.37004371,4.893528884,Apartment,Private room,3,1,1,2,Real Bed, $80 ,1,35,1,10, $115 , $115 ," $1,150 ",within a day,0.62,5,95,10,8,10,10,10,10
10469013,Mathieu,2013,12/6,12/6/13,3.60,5256327,De Pijp - Rivierenbuurt,Amsterdam,Amsterdam,Noord-Holland,,1073BK,Netherlands,52.35636681,4.894700129,Apartment,Entire home/apt,4,2,2,2,Real Bed, $190 ,1,0,2,4, $190 , $380 ," $1,520 ",within a few hours,1,2,100,10,10,10,10,10,10
10481660,Marthe,2013,12/7,12/7/13,3.60,2358921,De Baarsjes - Oud-West,Amsterdam,Amsterdam,North Holland,,1053,Netherlands,52.36833303,4.873792386,Apartment,Entire home/apt,2,1,1,1,Real Bed, $99 ,1,0,3,48, $99 , $297 ," $14,256 ",within a day,0.71,24,98,10,10,10,10,10,9
10483759,Jonathan,2013,12/7,12/7/13,3.60,2044583,De Baarsjes - Oud-West,Amsterdam,Amsterdam,North Holland,,1056,Netherlands,52.37271095,4.864409188,Apartment,Entire home/apt,4,1,2,4,Real Bed, $130 ,2,20,3,4, $130 , $390 ," $1,560 ",within a few hours,1,2,100,10,10,10,10,10,9
10486651,Mark,2013,12/7,12/7/13,3.60,2962348,De Baarsjes - Oud-West,Amsterdam,Amsterdam,North Holland,,1056,Netherlands,52.37110319,4.865863543,Apartment,Entire home/apt,3,1,2,2,Real Bed, $150 ,2,40,2,32, $150 , $300 ," $9,600 ",within a day,0.94,16,98,10,9,10,10,10,9
10495961,Esther,2013,12/8,12/8/13,3.60,2047376,Centrum-Oost,Amsterdam,Amsterdam,North Holland,,1074 BR,Netherlands,52.35859103,4.900648424,House,Entire home/apt,8,3,4,4,Real Bed, $325 ,1,0,2,34, $325 , $650 ," $22,100 ",within a day,0.66,17,96,9,10,10,10,9,9
10497529,Thomas,2013,12/8,12/8/13,3.60,2050115,Centrum-West,Amsterdam,Amsterdam,North Holland,,1015 CK,Netherlands,52.37630932,4.8876787,Apartment,Entire home/apt,2,1,1,1,Real Bed, $130 ,2,0,3,24, $130 , $390 ," $9,360 ",within an hour,1,12,82,9,8,9,9,10,8
10499302,Todd,2013,12/8,12/8/13,3.60,2048156,Centrum-Oost,Amsterdam,Amsterdam,North Holland,,1091 DA,Netherlands,52.3601492,4.907018018,Apartment,Private room,2,1,1,1,Real Bed, $69 ,2,0,2,54, $69 , $138 ," $7,452 ",within a few hours,1,27,87,9,9,9,9,8,8
10503075,Arie,2013,12/8,12/8/13,3.60,2049094,De Baarsjes - Oud-West,Amsterdam,Amsterdam,North Holland,,1058,Netherlands,52.3599962,4.856863578,Apartment,Entire home/apt,2,1,1,2,Real Bed, $75 ,1,0,3,40, $75 , $225 ," $9,000 ",within a few hours,1,20,93,9,9,9,10,9,9
10503334,Caspar,2013,12/8,12/8/13,3.60,3341534,De Baarsjes - Oud-West,Amsterdam,Amsterdam,North Holland,,1056EG,Netherlands,52.37292355,4.854550961,Apartment,Entire home/apt,2,1,1,1,Real Bed, $50 ,1,0,3,10, $50 , $150 ," $1,500 ",within a few hours,1,5,87,9,8,9,9,9,8
10508004,Marloes,2013,12/8,12/8/13,3.60,5777751,Oud-Oost,Amsterdam,Amsterdam,NH,,1092 EV,Netherlands,52.35909145,4.925525417,Apartment,Entire home/apt,4,1,2,2,Real Bed, $180 ,1,0,1,0, $180 , $180 , $-   ,within a day,1,0,,,,,,,
10508004,Marloes,2013,12/8,12/8/13,3.60,5823364,Oud-Oost,Amsterdam,Amsterdam,NH,,1092 ev,Netherlands,52.35536304,4.919703333,Apartment,Private room,2,1,1,1,Real Bed, $120 ,1,0,1,0, $120 , $120 , $-   ,within a day,1,0,,,,,,,
10517900,Caroline,2013,12/9,12/9/13,3.59,5099706,Centrum-Oost,Amsterdam,Amsterdam,Noord-Holland,,1011 TD,Netherlands,52.37218424,4.910971972,Apartment,Entire home/apt,2,1,1,1,Real Bed, $120 ,1,0,2,0, $120 , $240 , $-   ,within a few hours,0.93,0,,,,,,,
10519461,Katrien,2013,12/9,12/9/13,3.59,2449160,Oud-Oost,Amsterdam,Amsterdam,North Holland,,1091TR,Netherlands,52.34964526,4.9119176,Apartment,Entire home/apt,2,1,1,1,Real Bed, $85 ,0,0,3,6, $85 , $255 ," $1,530 ",within a day,1,3,100,9,10,10,10,10,10
10520497,Charles,2013,12/9,12/9/13,3.59,2910606,Centrum-West,Amsterdam,Amsterdam,North Holland,,1015 DT,Netherlands,52.37690535,4.886528799,Apartment,Entire home/apt,4,1,2,4,Real Bed, $195 ,1,0,1,54, $195 , $195 ," $10,530 ",within a day,0.85,27,93,9,9,10,10,10,9
10520938,Djoeke,2013,12/9,12/9/13,3.59,4631062,Centrum-West,Amsterdam,Amsterdam,Noord-Holland,,1013 EC,Netherlands,52.38123523,4.893415899,Apartment,Entire home/apt,2,0.5,0,1,Real Bed, $100 ,1,0,3,2, $100 , $300 , $600 ,N/A,N/A,1,100,10,10,10,10,10,10
10522982,Wouter,2013,12/9,12/9/13,3.59,2054325,Centrum-Oost,Amsterdam,Amsterdam,North Holland,,1018,Netherlands,52.3639474,4.91035428,Apartment,Entire home/apt,2,1,0,1,Real Bed, $110 ,2,0,3,30, $110 , $330 ," $9,900 ",N/A,N/A,15,96,10,10,10,10,10,10
10524138,Fleur,2013,12/9,12/9/13,3.59,4780251,Oostelijk Havengebied - Indische Buurt,Amsterdam,Amsterdam,Noord-Holland,,1094,Netherlands,52.36326592,4.932060134,Apartment,Entire home/apt,2,1,0,1,Real Bed, $69 ,1,0,5,12, $69 , $345 ," $4,140 ",a few days or more,0.12,6,83,8,9,9,9,8,8
10524258,Valesca,2013,12/9,12/9/13,3.59,2054881,De Baarsjes - Oud-West,Amsterdam,Amsterdam,North Holland,,1054,Netherlands,52.36430871,4.868458811,Apartment,Entire home/apt,2,1,1,1,Real Bed, $110 ,1,0,2,52, $110 , $220 ," $11,440 ",within a few hours,0.95,26,92,9,10,10,10,9,9
10526642,Wieger Wobbe,2013,12/9,12/9/13,3.59,2340752,Oostelijk Havengebied - Indische Buurt,Amsterdam,Amsterdam,North Holland,,1095 TT,Netherlands,52.36557459,4.940296664,Apartment,Entire home/apt,2,1,1,1,Real Bed, $48 ,1,0,1,8, $48 , $48 , $384 ,within a day,0.6,4,95,10,10,10,10,9,9
10527670,Amy,2013,12/9,12/9/13,3.59,2055663,Noord-Oost,Amsterdam,Amsterdam,Noord-Holland,,1024 KM,Netherlands,52.39320906,4.956029685,Apartment,Private room,2,1,1,1,Real Bed, $57 ,2,25,1,34, $57 , $57 ," $1,938 ",within a few hours,0.94,17,85,8,9,9,9,9,8
10528684,Nadine,2013,12/9,12/9/13,3.59,4316201,Oud-Oost,Amsterdam,Amsterdam,North Holland,,1093 GT,Netherlands,52.36021057,4.92420966,Apartment,Entire home/apt,2,1,1,1,Real Bed, $87 ,1,0,3,4, $87 , $261 ," $1,044 ",within a day,1,2,100,10,10,10,10,10,10
10537693,Steffen Martijn,2013,12/10,12/10/13,3.59,2082495,Zuid,Amsterdam,Amsterdam,North Holland,,1017 RE,Netherlands,52.36063531,4.88599394,Apartment,Entire home/apt,3,1,1,1,Real Bed, $100 ,2,30,2,180, $100 , $200 ," $36,000 ",within a day,1,90,93,10,9,9,10,9,9
10541040,Maria,2013,12/10,12/10/13,3.59,2111445,Westerpark,Amsterdam,Amsterdam,North Holland,,1051,Netherlands,52.38340886,4.870488657,Apartment,Entire home/apt,3,1,1,2,Real Bed, $95 ,2,40,3,28, $95 , $285 ," $7,980 ",within an hour,1,14,91,9,9,9,10,9,9
10541674,Tessa,2013,12/10,12/10/13,3.59,4850547,De Pijp - Rivierenbuurt,Amsterdam,Amsterdam,Noord-Holland,,1073 VJ,Netherlands,52.3561652,4.899779725,Apartment,Entire home/apt,4,1,2,2,Real Bed, $235 ,4,20,1,0, $235 , $235 , $-   ,within a few hours,0.79,0,,,,,,,
10545930,Anne,2013,12/10,12/10/13,3.59,3057922,De Baarsjes - Oud-West,Amsterdam,Amsterdam,North Holland,,1054,Netherlands,52.36049074,4.865967361,Apartment,Entire home/apt,4,1,2,2,Real Bed, $120 ,1,0,2,88, $120 , $240 ," $21,120 ",within a few hours,0.98,44,94,10,10,9,9,10,9
10545930,Anne,2013,12/10,12/10/13,3.59,5830922,Centrum-West,Amsterdam,Amsterdam,Noord-Holland,,1012 VC,Netherlands,52.37715487,4.893542428,Apartment,Entire home/apt,4,1.5,2,2,Real Bed, $250 ,1,0,3,0, $250 , $750 , $-   ,within a few hours,0.98,0,,,,,,,
10545930,Anne,2013,12/10,12/10/13,3.59,3278289,Centrum-West,Amsterdam,Amsterdam,North Holland,,1054 AC,Netherlands,52.36999998,4.876609308,Apartment,Entire home/apt,2,1,1,1,Real Bed, $140 ,1,0,3,58, $140 , $420 ," $24,360 ",within a few hours,0.98,29,94,10,10,10,10,10,9
10547056,Monique,2013,12/10,12/10/13,3.59,2060596,De Baarsjes - Oud-West,Amsterdam,Amsterdam,North Holland,,1054 ZE,Netherlands,52.36647647,4.875916916,Apartment,Entire home/apt,2,1,1,1,Real Bed, $140 ,2,50,2,12, $140 , $280 ," $3,360 ",within a few hours,1,6,100,10,10,10,10,10,9
10562439,David,2013,12/11,12/11/13,3.59,5247270,Slotervaart,Amsterdam,Amsterdam,Noord-Holland,,1057AK,Netherlands,52.36780129,4.848162649,Apartment,Entire home/apt,2,1,1,1,Real Bed, $109 ,2,0,3,0, $109 , $327 , $-   ,within an hour,1,0,,,,,,,
10563612,Nick&Alex,2013,12/11,12/11/13,3.59,2064644,De Pijp - Rivierenbuurt,Amsterdam,Amsterdam,North Holland,,1091 EJ,Netherlands,52.35784509,4.904420013,Apartment,Entire home/apt,4,1,2,2,Real Bed, $185 ,1,0,3,42, $185 , $555 ," $23,310 ",within a few hours,0.96,21,99,10,9,10,10,10,10
10565382,Wouter,2013,12/11,12/11/13,3.59,2065120,De Pijp - Rivierenbuurt,Amsterdam,Amsterdam,North Holland,,1079 WP,Netherlands,52.34032235,4.902994228,Apartment,Entire home/apt,6,2,3,4,Real Bed, $299 ,4,25,5,6, $299 ," $1,495 "," $8,970 ",within a few hours,0.81,3,93,9,8,10,10,9,8
10565382,Wouter,2013,12/11,12/11/13,3.59,4224540,De Pijp - Rivierenbuurt,Amsterdam,Amsterdam,North Holland,,1079wp,Netherlands,52.34048189,4.903231707,Apartment,Private room,3,2,1,2,Real Bed, $70 ,1,30,2,0, $100 , $200 , $-   ,within a few hours,0.83,0,,,,,,,
10565382,Wouter,2013,12/11,12/11/13,3.59,3203286,De Pijp - Rivierenbuurt,Amsterdam,Amsterdam,North Holland,,1079 WP,Netherlands,52.34203836,4.903105009,Apartment,Private room,2,1,1,1,Pull-out Sofa, $40 ,1,20,2,60, $60 , $120 ," $7,200 ",within a few hours,0.83,30,93,9,9,10,10,9,9
10567920,Jelle,2013,12/11,12/11/13,3.59,2065912,De Baarsjes - Oud-West,Amsterdam,Amsterdam,North Holland,,1054 KH,Netherlands,52.35679366,4.856485475,Apartment,Entire home/apt,2,1,1,1,Real Bed, $135 ,1,0,2,20, $135 , $270 ," $5,400 ",within a few hours,1,10,100,10,10,10,10,10,10
10569558,Velvet,2013,12/11,12/11/13,3.59,2337807,De Pijp - Rivierenbuurt,Amsterdam,Amsterdam,North Holland,,1073,Netherlands,52.35686052,4.904686033,Apartment,Private room,2,1,1,1,Real Bed, $50 ,1,20,1,54, $70 , $70 ," $3,780 ",within a day,0.6,27,92,9,9,9,9,9,9
10585553,Joost,2013,12/12,12/12/13,3.59,2070211,Zuid,Amsterdam,Amsterdam,North Holland,,1059,Netherlands,52.35184238,4.848892881,Apartment,Entire home/apt,4,1,2,4,Real Bed, $95 ,1,0,2,60, $95 , $190 ," $11,400 ",within a few hours,1,30,95,10,10,10,10,9,9
10586223,Doris,2013,12/12,12/12/13,3.59,2070368,Centrum-Oost,Amsterdam,Amsterdam,North Holland,,1018,Netherlands,52.36844981,4.916517696,Apartment,Entire home/apt,2,1,1,1,Real Bed, $98 ,2,0,2,6, $98 , $196 ," $1,176 ",within an hour,1,3,87,9,10,10,10,9,9
10588368,Anne Mieke,2013,12/12,12/12/13,3.59,2071122,De Baarsjes - Oud-West,Amsterdam,Amsterdam,North Holland,,1054 RZ,Netherlands,52.36186544,4.870912336,Apartment,Entire home/apt,4,2,4,5,Real Bed, $200 ,4,50,4,8, $200 , $800 ," $6,400 ",within a day,1,4,95,10,10,10,10,10,9
